street,house,repressed,longitude,latitude,distance from Kremlin
Тишинская  пл.,д.9,1,37.581990,55.769504,2.93274730884
Тишинский Б. пер.,д.17,3,37.575666,55.768552,3.1770613022
Тишинский Б. пер.,д.19,1,37.575666,55.768552,3.1770613022
Тишинский Б. пер.,д.26,1,37.574265,55.769676,3.32125476504
Тишинский Б. пер.,д.28,1,37.574265,55.769676,3.32125476504
Тишинский Б. пер.,д.40,1,37.569099,55.769828,3.59623604607
Тишинский В. пер.,д.5,1,37.577714,55.769671,3.14950695982
Тишинский М. пер.,д.7,1,37.579053,55.770461,3.14110213402
Тишинский М. пер.,д.16,1,37.579753,55.771094,3.15496750718
Тишинский М. пер.,д.20,1,37.578064,55.771155,3.23839357291
Тишинский Нижн. пер.,д.4,1,37.579412,55.770031,3.09294851405
Тишинский Ср. пер.,д.3,5,37.578612,55.769631,3.10297330383
Тишинский Ср. пер.,д.10,5,37.579412,55.770031,3.09294851405
Тишинский Ср. пер.,д.13,1,37.575935,55.769692,3.23867928772
Тишинский Ср. пер.,д.14,1,37.578693,55.770112,3.13312577465
Тишинский Ср. пер.,д.26,1,37.576735,55.770476,3.25334191375
Товарищеский  пер.,д.2,1,37.660323,55.741885,2.93183137469
Товарищеский  пер.,д.8,1,37.661967,55.742205,3.01403100338
Товарищеский  пер.,д.10,1,37.662335,55.742326,3.03070458096
Товарищеский  пер.,д.12,1,37.662722,55.742407,3.05019013803
Товарищеский  пер.,д.13,1,37.662416,55.742711,3.0205107834
Товарищеский  пер.,д.20,1,37.664402,55.742945,3.12909963842
Товарищеский  пер.,д.22,4,37.665210,55.743152,3.16978076679
Товарищеский  пер.,д.23,1,37.665623,55.743745,3.17462729425
Товарищеский  пер.,д.24,5,37.665587,55.743365,3.18498065629
Товарищеский  пер.,д.25,1,37.666171,55.744034,3.19840149691
Товарищеский  пер.,д.27,1,37.666719,55.744368,3.22136019649
Товарищеский  пер.,д.36,2,37.668094,55.744678,3.29573699402
Токарная  ул.,д.15,1,37.705239,55.816460,9.04172842406
Токмаков  пер.,д.4,3,37.669208,55.767043,3.66551503185
Токмаков  пер.,д.7,1,37.669351,55.767757,3.71025651186
Токмаков  пер.,д.9,1,37.670169,55.767585,3.74658081345
Токмаков  пер.,д.10,1,37.669684,55.765868,3.63479775308
Токмаков  пер.,д.13,4,37.670124,55.766496,3.68967290182
Токмаков  пер.,д.20,1,37.670393,55.764025,3.59397888219
Толмачевский  пер.,д.4,1,37.632197,55.740279,1.6117410144
Толмачевский Б. пер.,д.4,1,37.623510,55.740841,1.3056171421
Толмачевский Б. пер.,д.5,1,37.621408,55.740325,1.32728015697
Толмачевский М. пер.,д.3,1,37.620276,55.740765,1.26628448024
Толмачевский М. пер.,д.4,2,37.618156,55.742271,1.08495118547
Толмачевский М. пер.,д.12,1,37.619764,55.740700,1.26876514991
Толмачевский Ст. пер.,д.2,1,,,
Толмачевский Ст. пер.,д.17,2,,,
Тополев  пер.,д.7,1,,,
Тополев  пер.,д.12,1,,,
Транспортная  ул.,д.5,1,37.874374,55.772375,16.2558875409
Транспортная  ул.,д.21,1,37.874374,55.772375,16.2558875409
Трехгорный Вал  ул.,д.4,2,37.560440,55.758260,3.61096569738
Трехгорный Вал  ул.,д.14,1,37.561302,55.759983,3.60031107675
Трехгорный Б. пер.,д.1,1,37.563099,55.757597,3.43377017504
Трехпрудный  пер.,д.5,3,37.597612,55.764951,1.88493139139
Трехпрудный  пер.,д.8,2,37.598268,55.765321,1.8907173413
Трехпрудный  пер.,д.11,4,37.596067,55.765863,2.02479334692
Трехпрудный  пер.,д.14,2,37.596794,55.765919,2.00038471401
Трехпрудный  пр.,д.8,1,37.598268,55.765321,1.8907173413
Трехсвятительский Б. пер.,д.3,1,37.646929,55.755322,1.90446383296
Трехсвятительский М. пер.,д.2,5,37.644549,55.754238,1.73736001252
Трехсвятительский М. пер.,д.4,1,37.644549,55.754238,1.73736001252
Трехсвятительский М. пер.,д.8,1,37.645438,55.754208,1.79198112577
Трифоновская  ул.,д.3,1,37.611823,55.788900,4.11519465906
Трифоновская  ул.,д.4,1,37.612659,55.788140,4.02704212331
Трифоновская  ул.,д.15,1,37.613781,55.788667,4.08136847312
Трифоновская  ул.,д.28,1,37.619899,55.788328,4.04236604232
Трифоновская  ул.,д.38,1,37.626717,55.788282,4.07826906138
Трифоновская  ул.,д.53,11,37.627023,55.789725,4.23979019717
Трифоновская  ул.,д.53а,3,37.627023,55.789725,4.23979019717
Троицкая  ул.,д.1,2,37.622100,55.774831,2.55713374813
Троицкая  ул.,д.3,3,37.622100,55.774831,2.55713374813
Троицкая  ул.,д.6,1,37.621687,55.774441,2.51099963127
Троицкая  ул.,д.10,1,37.624912,55.774730,2.57366315751
Троицкая  ул.,д.12,1,37.624912,55.774730,2.57366315751
Троицкая  ул.,д.16,1,37.624912,55.774730,2.57366315751
Троицкая  ул.,д.20,1,37.624912,55.774730,2.57366315751
Троицкий  пер.,д.3,1,37.622271,55.775403,2.62157151458
Троицкий  пер.,д.7,1,37.621947,55.775039,2.57893779678
Троицкий 1-й пер.,д.13,1,37.621606,55.776760,2.76678200499
Троицкий 2-й пер.,д.6,7,37.622477,55.775697,2.65562391136
Троицкий 2-й пер.,д.6а,11,37.624292,55.776056,2.71181534881
Троицкий 3-й пер.,д.9,1,37.621947,55.775039,2.57893779678
Троицкий 3-й пер.,д.17,1,37.621947,55.775039,2.57893779678
Троицкое  ш.,д.7,1,,,
Троицкое  ш.,д.130,1,,,
Трофимова  ул.,д.11,1,37.668920,55.703297,6.31507240701
Трофимова  ул.,д.13,1,37.670762,55.703241,6.38043227869
Трофимова  ул.,д.16,1,37.669890,55.702505,6.42185630211
Трофимова  ул.,д.51,1,,,
Трофимова  ул.,д.55,1,,,
Трофимова  ул.,д.59,1,,,
Трофимова  ул.,д.61,1,,,
Троцкого  ул.,д.6,1,,,
Трубецкая  ул.,д.18,1,37.573591,55.728494,3.77410935237
Трубецкая  ул.,д.24,1,37.576771,55.726624,3.78562528055
Трубецкая  ул.,д.30,7,37.577274,55.725838,3.83069939287
Трубная  пл.,д.2,2,37.622172,55.766689,1.66327240657
Трубная  пл.,д.4,2,37.622935,55.766547,1.65769071441
Трубная  пл.,д.14,1,37.623268,55.766481,1.65529226392
Трубная  ул.,д.2,1,37.624283,55.767853,1.81866823602
Трубная  ул.,д.4,1,37.624283,55.767853,1.81866823602
Трубная  ул.,д.14,2,37.624903,55.768360,1.88305400275
Трубная  ул.,д.23,1,37.624983,55.771084,2.17806520027
Трубная  ул.,д.25,8,37.624831,55.771525,2.2237497049
Трубная  ул.,д.26а,2,37.625621,55.770704,2.14653891061
Трубная  ул.,д.27,1,37.624885,55.771834,2.25802092894
Трубная  ул.,д.29,4,37.624795,55.772127,2.28864264997
Трубная  ул.,д.30,1,37.626241,55.771403,2.23155217198
Трубная  ул.,д.32,3,37.625774,55.771834,2.27071442789
Трубная  ул.,д.33,1,37.624696,55.772461,2.32367711425
Трубная  ул.,д.35,1,37.624588,55.772892,2.36925000249
Трубниковский  пер.,д.1,1,37.586356,55.753215,1.92659589368
Трубниковский  пер.,д.3,1,37.586356,55.753215,1.92659589368
Трубниковский  пер.,д.4,3,37.587434,55.750864,1.85888643113
Трубниковский  пер.,д.6,1,37.587362,55.751052,1.86206553332
Трубниковский  пер.,д.8,2,37.587227,55.751300,1.86912791555
Трубниковский  пер.,д.9,1,37.586356,55.753215,1.92659589368
Трубниковский  пер.,д.11,2,37.586356,55.753215,1.92659589368
Трубниковский  пер.,д.14,1,37.587227,55.751300,1.86912791555
Трубниковский  пер.,д.17,1,37.586554,55.754806,1.93465654004
Трубниковский  пер.,д.19,9,37.586625,55.755196,1.93772223534
Трубниковский  пер.,д.22,1,37.586895,55.754091,1.90231261174
Трубниковский  пер.,д.24,1,37.586940,55.754375,1.90361771379
Трубниковский  пер.,д.26,7,37.587066,55.754775,1.90248194118
Тружеников  пер.,д.4,1,37.574327,55.738708,3.05678256902
Тружеников 1-й пер.,д.4,1,37.574327,55.738708,3.05678256902
Тружеников 1-й пер.,д.12,1,37.572225,55.738049,3.20739438127
Тружеников 1-й пер.,д.17,2,37.573330,55.736980,3.20738123607
Тружеников 2-й пер.,д.4,8,37.573357,55.735829,3.27450921576
Тружеников 3-й пер.,д.2,1,37.575612,55.738830,2.97995264497
Тружеников 3-й пер.,д.6,2,37.575612,55.738830,2.97995264497
Тульская Б. ул.,д.13,1,37.622100,55.708643,4.83235710732
Тульская Б. ул.,д.26,1,37.619099,55.707426,4.95903261101
Тульская М. ул.,д.1,4,37.619540,55.709444,4.73554004912
Тульская М. ул.,д.2,30,37.616997,55.710388,4.62804623741
Тульская М. ул.,д.4,2,37.616997,55.710388,4.62804623741
Тульская М. ул.,д.21,3,37.618947,55.708410,4.84941341746
Тульская М. ул.,д.69а,1,37.616638,55.700593,5.71726205017
Тульский 2-й пер.,д.9,2,37.619890,55.703951,5.34672443818
Тульский Б. пер.,д.2,1,37.620752,55.708993,4.78871649932
Тургеневская  пл.,д.2,1,37.636886,55.765904,1.98103572615
Тургеневская  пл.,д.3,1,37.636886,55.765904,1.98103572615
Турчанинов  пер.,д.6,1,37.596947,55.736929,2.09711676471
Турчанинов  пер.,д.8,1,37.596947,55.736929,2.09711676471
Тушинская  ул.,д.22,1,37.435879,55.828506,14.165527362
Тысяча Девятьсот Пятого Года  ул.,д.39,1,37.561571,55.765053,3.76311654715
Тысяча Девятьсот Пятого Года  ул.,д.45,1,37.561571,55.765053,3.76311654715
Тюфелева Роща  ул.,д.13,1,37.629942,55.701557,5.66762255203
Угловой  пер.,д.15,1,37.589078,55.787665,4.33413493805
Угловой  пер.,д.17,1,37.589078,55.787665,4.33413493805
Уланский  пер.,д.2,2,37.637551,55.767124,2.11351787338
Уланский  пер.,д.4,4,37.637551,55.767124,2.11351787338
Уланский  пер.,д.5,1,37.637066,55.767251,2.10660182781
Уланский  пер.,д.6,1,37.637551,55.767124,2.11351787338
Уланский  пер.,д.7,2,37.637066,55.767251,2.10660182781
Уланский  пер.,д.11,1,37.638557,55.768866,2.30668291862
Уланский  пер.,д.11а,2,37.638557,55.768866,2.30668291862
Уланский  пер.,д.13,2,37.639006,55.768983,2.33367550742
Уланский  пер.,д.14,3,37.639267,55.768729,2.32063057511
Уланский  пер.,д.21,3,37.640731,55.769894,2.47921935174
Уланский  пер.,д.24,3,37.641027,55.769449,2.45099253914
Уланский  пер.,д.26,2,37.641854,55.769869,2.51961036223
Упорный  пер.,д.8,1,37.702248,55.744612,5.39390246278
Упорный  пер.,д.12,1,37.702248,55.744612,5.39390246278
Усачева  ул.,д.5,1,37.573052,55.728652,3.78643522832
Усачева  ул.,д.7,1,37.573052,55.728652,3.78643522832
Усачева  ул.,д.19,6,37.567473,55.726076,4.23722207265
Усачева  ул.,д.19а,9,37.567473,55.726076,4.23722207265
Усачева  ул.,д.29,26,37.563449,55.724266,4.55887715109
Усачева  ул.,д.33,4,37.562101,55.723029,4.71433036996
Усачева  ул.,д.35,4,37.560763,55.722578,4.80980610583
Усачева  ул.,д.38,1,37.566692,55.726375,4.25079924725
Усачева  ул.,д.62,3,37.562533,55.724814,4.56061322663
Усачева  ул.,д.64,2,37.561832,55.724444,4.62075432966
Усиевича 2-я ул.,д.8,1,37.530993,55.805528,8.02427002019
Усиевича 2-я ул.,д.42,1,,,
Усиевича 2-я ул.,д.64,1,,,
Успенский  пер.,д.4а,2,37.606739,55.768967,1.99332396121
Успенский  пер.,д.6,1,37.608607,55.768638,1.92335924331
Успенский  пер.,д.10,2,37.608221,55.769114,1.98090879711
Успенский  пер.,д.11,1,37.609047,55.769494,2.00797718185
Успенский  пер.,д.14,1,37.609218,55.769129,1.96600580822
Ухтомская  ул.,д.14,1,37.713234,55.768917,6.30340323609
Фабричная  ул.,д.2б,1,37.390370,55.853420,18.1076048395
Фабричная  ул.,д.15,1,37.390370,55.853420,18.1076048395
Фадеева  ул.,д.4,1,37.599723,55.774482,2.72433411394
Фадеева  ул.,д.4а,6,37.599723,55.774482,2.72433411394
Фадеева  ул.,д.5,5,37.598744,55.774406,2.74162543233
Фадеева  ул.,д.6,1,37.598178,55.775388,2.85564628409
Фадеева  ул.,д.7,4,37.597055,55.775251,2.87171333104
Фадеева  ул.,д.12,4,37.596911,55.775808,2.93143684479
Фадеева  ул.,д.30,12,,,
Фалеевский  пер.,д.3,3,37.620366,55.746573,0.638701888958
Фалеевский  пер.,д.4,1,37.618812,55.747399,0.524085821728
Фалеевский  пер.,д.26,1,,,
Филевский  пр.,д.2,3,37.492419,55.764014,7.91254039998
Филипповский  пер.,д.4,1,37.598420,55.747647,1.26385526888
Филипповский  пер.,д.8,1,37.598402,55.748407,1.23494835616
Филипповский  пер.,д.18,3,37.598807,55.749820,1.16846183435
Филипповский  пер.,д.22,3,37.599031,55.750570,1.1400841316
Фильский  пр.,д.1,1,,,
Фортунатовская  ул.,д.25,1,37.739052,55.787336,8.58178918482
Фортунатовская  ул.,д.27а,1,37.739078,55.786237,8.52809641237
Фортунатовская  ул.,д.29,1,37.739078,55.786237,8.52809641237
Фрезер  ул.,д.3,4,37.738225,55.743289,7.64426986643
Фрезер  ул.,д.5,2,37.737372,55.740786,7.63210047709
Фрезер  ул.,д.11,1,37.735836,55.737547,7.60550912694
Фрезер  ул.,д.19,1,37.733769,55.734121,7.57047864765
Фридриха Энгельса  ул.,д.3,1,37.679655,55.771530,4.47693254348
Фридриха Энгельса  ул.,д.17,2,37.681883,55.772927,4.67459315812
Фридриха Энгельса  ул.,д.20,1,37.683131,55.772365,4.71216854869
Фридриха Энгельса  ул.,д.32,1,37.687030,55.774603,5.04655218219
Фридриха Энгельса  ул.,д.35,2,37.687102,55.775317,5.09038448214
Фридриха Энгельса  ул.,д.46,1,37.689743,55.775879,5.2644614224
Фридриха Энгельса  ул.,д.48,1,37.689743,55.775879,5.2644614224
Фридриха Энгельса  ул.,д.70,2,37.694585,55.778183,5.6555128148
Фроловский  пер.,д.2,1,,,
Фрунзенская  наб.,д.2,6,37.596031,55.734445,2.35548346417
Фрунзенская  наб.,д.8,1,37.595088,55.733199,2.50353132851
Фрунзенская  наб.,д.10,1,37.594683,55.732702,2.56365448203
Фрунзенская  наб.,д.11,1,37.594683,55.732702,2.56365448203
Фрунзенская  наб.,д.18,1,37.592006,55.729382,2.96505688702
